b8-b8a,(b8a-b7)/(b8a+b7),B5/B6,B4/b8a,(b8a-b4)/(b8a+b4),lg5,b8a/b9,B5/b9,B8/b8a,B3/B5,b8-b9,b3-b5,b8-b11,B3/B6,lg8a,(b8-b7)/(b8+b7),b8a-b9,(b8-b8a)/(b8+b8a),B7/b8a,B3/b8a,B5/B7,B3/B11,(b8-b5)/(b8+b5),b4-b8,b4-b6,(b8a-b5)/(b8a+b5),0.1494,0.0734,(b8-b4)/(b8+b4),B4/B7,B6/B8,b2-b5,B2/B12,b9/B11,b3-b4,B7/B12,B5/b8a,1/b11,(b8a-b11)/(b8a+b11),lg8,b6-b9,(b8-b9)/(b8+b9),B6/b8a,B2/b8a,B2/B7,b8-b12,(b8-b2)/(b8+b2),B6/B12,(b8a-b6)/(b8a+b6),(b8-b11)/(b8+b11),b8a-b12,b5-b8a,b2-b4,1/b3,lg4,B8/B12,b11-b12,B5/B12,b6-b8a,(b8-b6)/(b8+b6),b6-b7,B2/B6,B3/B8,b6-b8,b7-b11,B3/B12,0.0498,b9/B12,1/b4,B3,1/b9,b7-b9,B3/B4,B2/B8,b8a-b11,B3/B7,b3-b7,B6/B11,1/b12,b8a/B12,b5-b8,0.0755,0.1532,B7,B7/B8,B4/B8,B7/b9,B2/B3,B3/b9,B11/B12,B8/b9,B6/B7,B4/B6,lg11,b8a/B11,B2/b9,B12,(b8a-b3)/(b8a+b3),b5-b7,B11,B4/B11,lg2,lg3,b4-b5,B5/B11,(b8-b3)/(b8+b3),b3-b6,B5,B5/B8,(b8a-b2)/(b8a+b2),B6/b9,B8/B11,lg12,(b8-b12)/(b8+b12),B4/B12,B2/B11,lg9,B6,0.1554,B8,B2,0.1283,b9,b8a,b7-b8,b7-b8a,b2-b3,b4-b7,b9-b11,0.0911,1/b5,b9-b12,b5-b6,b2-b6,1/b8,1/b8a,B4,0.1366,0.1066,1/b7,lg7,(b8a-b9)/(b8a+b9),B2/B5,B4/b9,B4/B5,(b8a-b12)/(b8a+b12),1/b2,lg6,1/b6,B7/B11,B2/B4,0.1248,som,class,som
-0.0192,0.0777897,0.473876063,0.994524639,0.002745196,-0.902604141,0.985770363,0.382728165,0.904430065,1.907692308,-0.0221,0.0708,-0.1306,0.904009721,-1.434678932,0.027714932,-0.0029,-0.050182959,0.855649577,0.740666999,0.453752182,0.476464938,0.399306893,0.0181,0.0352,0.440659735,0.322663252,0.51014885,-0.047444299,1.162303665,0.905888828,0.0382,0.38980208,0.65257765,-0.051,0.57665213,0.388252862,3.202049312,-0.217069369,-1.350174378,-0.0392,-0.057328145,0.819313091,0.578397213,0.675974404,-0.1164,0.21987244,0.552163703,0.099316005,-0.26437247,-0.0972,-0.1229,-0.0836,6.720430108,-1.429787737,0.609527004,0.0142,0.261657162,-0.0363,0.049379151,-0.0073,0.705953827,0.818932306,-0.0171,-0.1404,0.499161355,0.259429623,0.6836632,5.005005005,0.1488,4.906771344,-0.0319,0.744744745,0.639515685,-0.1114,0.865619546,-0.0231,0.527057317,3.354579,0.673934921,-0.1037,0.43810549,0.289090909,0.1719,0.946064942,1.09961475,0.843473994,0.780913978,0.730127576,1.047635022,0.891560353,0.95753345,1.213851762,-1.978521112,0.643291707,0.57016683,0.2981,0.148984844,-0.0939,0.3123,0.639769452,-1.069754552,-1.208609551,0.1218,0.249759846,0.099546142,-0.0158,0.078,0.429279031,0.267108168,0.807654563,0.58181236,-1.902449888,-0.242601084,0.670244884,0.37207813,-1.447605748,0.1646,0.294762485,0.1817,0.1162,0.525114155,0.2038,0.2009,-0.0098,-0.029,-0.0326,0.0279,-0.1085,0.553327987,12.82051282,-0.0943,-0.0866,-0.0484,5.503577325,4.977600796,0.1998,0.296320631,0.398078243,5.81733566,-1.307661115,-0.007165802,1.48974359,0.980372915,2.561538462,-0.194789579,8.605851979,-1.276209891,6.075334143,0.550432277,0.581581582,0.321721311,24.5,3,25
-0.0186,0.076280042,0.474566128,0.983495146,0.008321096,-0.908490634,0.983763133,0.378701051,0.909708738,1.936948298,-0.022,0.0743,-0.1331,0.919210054,-1.45744385,0.029104887,-0.0034,-0.047280122,0.858252427,0.745631068,0.448529412,0.47925117,0.405324334,0.0152,0.0355,0.444093936,0.340588988,0.542625169,-0.038974359,1.145927602,0.89167556,0.0391,0.384415584,0.653354134,-0.049,0.574025974,0.384951456,3.120124805,-0.217473884,-1.375080004,-0.0423,-0.055443548,0.811165049,0.574757282,0.669683258,-0.1206,0.225637672,0.542532468,0.104261592,-0.262059461,-0.102,-0.1267,-0.0842,6.510416667,-1.442251058,0.608441558,0.0125,0.257467532,-0.0389,0.057263752,-0.0097,0.70855775,0.81963714,-0.0203,-0.1437,0.498701299,0.271389144,0.67987013,4.935834156,0.1536,4.775549188,-0.0326,0.758144126,0.631803629,-0.1145,0.868778281,-0.0232,0.521372855,3.246753247,0.668831169,-0.1081,0.461786868,0.32,0.1768,0.943436499,1.081109925,0.844317096,0.770833333,0.733524355,1.040584416,0.894937918,0.945135747,1.212447636,-2.023587068,0.64274571,0.565425024,0.308,0.145717464,-0.0975,0.3205,0.632137285,-1.079158082,-1.229091941,0.1233,0.247425897,0.099120235,-0.0135,0.0793,0.423159018,0.270036991,0.797994269,0.584711388,-1.955228079,-0.243439645,0.657792208,0.369422777,-1.472703465,0.1671,0.328867235,0.1874,0.1184,0.548515982,0.2094,0.206,-0.0106,-0.0292,-0.0352,0.0258,-0.1111,0.5797915,12.61034048,-0.0986,-0.0878,-0.0487,5.336179296,4.854368932,0.2026,0.333771353,0.415236788,5.656108597,-1.328872328,-0.008184882,1.493064313,0.967526266,2.554854981,-0.19844358,8.445945946,-1.28696228,5.984440455,0.551638066,0.584402764,0.355191257,21.32,3,21
-0.0237,0.104281587,0.481905911,0.960989534,0.019893256,-0.91120057,1.003341289,0.381384248,0.887250238,1.834793492,-0.023,0.0667,-0.1363,0.884197829,-1.476303945,0.044817927,0.0007,-0.059742879,0.811132255,0.697431018,0.468621701,0.454151177,0.40015015,0.0155,0.0362,0.449155464,0.336747759,0.49526387,-0.03989704,1.184750733,0.889008043,0.0345,0.367491166,0.649008674,-0.0554,0.54770318,0.380114177,3.097893432,-0.211257036,-1.371138052,-0.0437,-0.058080808,0.788772598,0.544243578,0.670967742,-0.1248,0.23961449,0.532605204,0.118085106,-0.267622227,-0.1011,-0.1303,-0.0876,6.821282401,-1.439576724,0.599100546,0.0115,0.256665596,-0.0444,0.058756741,-0.0047,0.689987937,0.786058981,-0.0207,-0.1523,0.470928365,0.276908924,0.67298426,4.95049505,0.1466,4.77326969,-0.039,0.725742574,0.613404826,-0.1126,0.859824047,-0.0239,0.513630731,3.212335368,0.675232894,-0.1066,0.418729817,0.345454545,0.1705,0.914209115,1.08310992,0.813842482,0.780354707,0.699761337,1.036941857,0.890214797,0.972434018,1.218335344,-2.036384182,0.6511772,0.546062053,0.3113,0.178251121,-0.0906,0.3228,0.625774473,-1.062051444,-1.199233407,0.1221,0.247521685,0.119783849,-0.0192,0.0799,0.428418231,0.295132471,0.791408115,0.577757125,-1.973083669,-0.250703094,0.648891744,0.354399009,-1.473153314,0.1658,0.329476248,0.1865,0.1144,0.555079909,0.2095,0.2102,-0.016,-0.0397,-0.0322,0.0315,-0.1133,0.58861267,12.51564456,-0.1018,-0.0859,-0.0514,5.361930295,4.75737393,0.202,0.327858081,0.406314345,5.865102639,-1.301616215,0.001667858,1.431789737,0.964200477,2.5281602,-0.193863854,8.741258741,-1.28136875,6.031363088,0.52819083,0.566336634,0.31215847,27.86,3,28
-0.0234,0.101218866,0.510493827,0.96053898,0.020127639,-0.923792231,1,0.397978826,0.887391723,1.779927449,-0.0234,0.0645,-0.1507,0.908641975,-1.465513986,0.04180791,0,-0.059663437,0.816169394,0.708373436,0.487617925,0.439271859,0.380756271,0.0152,0.0376,0.430636833,0.321382843,0.49932341,-0.039583333,1.176886792,0.878524946,0.0351,0.361128142,0.620113399,-0.0524,0.519926426,0.397978826,2.984183826,-0.234481488,-1.361954196,-0.0458,-0.059663437,0.779595765,0.566891242,0.694575472,-0.1418,0.220383852,0.496627836,0.12385073,-0.290086622,-0.1184,-0.1251,-0.0818,6.793478261,-1.42889913,0.565297364,0.0089,0.253525445,-0.0458,0.064665127,-0.0076,0.727160494,0.798264642,-0.0224,-0.1655,0.451256898,0.302667893,0.637032495,5.01002004,0.1472,4.812319538,-0.0382,0.73747495,0.638828633,-0.1273,0.867924528,-0.0224,0.48343778,3.065603924,0.637032495,-0.1017,0.45532831,0.330909091,0.1696,0.919739696,1.082429501,0.816169394,0.800271739,0.708373436,1.027283875,0.887391723,0.955188679,1.232098765,-2.106036529,0.620113399,0.566891242,0.3262,0.170704225,-0.0869,0.3351,0.595643092,-1.076594638,-1.201789912,0.1169,0.246792002,0.112183353,-0.0148,0.0827,0.448481562,0.276412776,0.779595765,0.550283497,-2.055430677,-0.277712495,0.611894543,0.351536855,-1.465513986,0.162,0.319123021,0.1844,0.1178,0.590182648,0.2078,0.2078,-0.0148,-0.0382,-0.0294,0.03,-0.1273,0.628441593,12.09189843,-0.1184,-0.0793,-0.0442,5.422993492,4.812319538,0.1996,0.314060447,0.380233356,5.896226415,-1.297733641,0,1.424425635,0.96053898,2.413542926,-0.221722846,8.488964346,-1.265046166,6.172839506,0.506117577,0.590180361,0.306010929,24.31,3,24
-0.0264,0.094428459,0.498480243,0.968451243,0.016027198,-0.920652507,0.996665079,0.39066222,0.873804971,1.817073171,-0.0271,0.067,-0.1561,0.905775076,-1.471803946,0.027254847,-0.0007,-0.067346939,0.827437859,0.712237094,0.473714616,0.439657716,0.380664653,0.0198,0.0381,0.436813187,0.340588988,0.51150203,-0.051375195,1.170421722,0.899890591,0.0356,0.356904401,0.619356742,-0.0536,0.525341426,0.391969407,2.950722927,-0.23663565,-1.354969837,-0.0454,-0.069009422,0.786328872,0.562141491,0.679376083,-0.1467,0.217043941,0.499241275,0.119614664,-0.299214108,-0.1203,-0.1272,-0.085,6.711409396,-1.442251058,0.55477997,0.0094,0.248861912,-0.0447,0.052692197,-0.0086,0.714893617,0.815098468,-0.0183,-0.1658,0.452200303,0.296228151,0.637025797,4.935834156,0.149,4.764173416,-0.0368,0.735439289,0.643326039,-0.1297,0.860774119,-0.0241,0.485393922,3.034901366,0.634901366,-0.1008,0.453175457,0.339393939,0.1731,0.946936543,1.108315098,0.824678418,0.789261745,0.709861839,1.028528073,0.8708909,0.950317735,1.231610942,-2.127983611,0.617291236,0.560266794,0.3295,0.168062535,-0.0911,0.3389,0.597816465,-1.07573997,-1.209462255,0.1206,0.24195928,0.101868596,-0.0155,0.082,0.448577681,0.280293758,0.783706527,0.539392151,-2.074066658,-0.286355651,0.614871017,0.347005016,-1.474953313,0.1645,0.331912302,0.1828,0.1176,0.601027397,0.2099,0.2092,-0.0097,-0.0361,-0.0314,0.0295,-0.129,0.637262764,12.19512195,-0.1196,-0.0825,-0.0469,5.470459519,4.780114723,0.2026,0.303547963,0.397391901,5.77700751,-1.312847775,-0.001670246,1.434146341,0.965221534,2.470731707,-0.223315389,8.503401361,-1.275780172,6.079027356,0.510770139,0.580454097,0.329918033,21.88,3,22
-0.021,0.086256924,0.489932886,0.973288004,0.013536795,-0.913004832,1.004390244,0.391707317,0.898008742,1.845579078,-0.0201,0.0679,-0.133,0.904209884,-1.456996062,0.032672438,0.0009,-0.053735926,0.841185041,0.719766877,0.463625866,0.466184335,0.394419306,0.0155,0.0365,0.438853948,0.326504481,0.50608931,-0.040228393,1.15704388,0.886425095,0.0355,0.374757282,0.644856873,-0.0522,0.560517799,0.389995143,3.145643284,-0.213822069,-1.36413907,-0.0411,-0.05155168,0.796017484,0.562408936,0.668591224,-0.1241,0.22979714,0.530420712,0.113574905,-0.264518695,-0.1031,-0.1256,-0.0846,6.747638327,-1.432454849,0.598381877,0.0089,0.25987055,-0.042,0.060206422,-0.0093,0.706528371,0.801514332,-0.021,-0.1447,0.47961165,0.280588776,0.663430421,4.99001996,0.1482,4.87804878,-0.0318,0.739520958,0.626284478,-0.112,0.855658199,-0.025,0.515570934,3.236245955,0.666343042,-0.1046,0.433799785,0.319393939,0.1732,0.936722553,1.083829097,0.844878049,0.781376518,0.722926829,1.028802589,0.90195122,0.94630485,1.222696766,-2.009204277,0.647687952,0.564878049,0.309,0.16294832,-0.0929,0.3179,0.630386914,-1.068043514,-1.20605178,0.1201,0.252595156,0.110177124,-0.0157,0.0803,0.434288805,0.280074604,0.799512195,0.581629443,-1.960624694,-0.251265438,0.648543689,0.364265492,-1.452968558,0.1639,0.302070646,0.1849,0.1158,0.54109589,0.205,0.2059,-0.0117,-0.0327,-0.0324,0.0272,-0.1129,0.582464582,12.45330012,-0.104,-0.0836,-0.0481,5.408328826,4.856726566,0.2004,0.317345598,0.39327385,5.773672055,-1.313280223,0.002190314,1.442092154,0.977560976,2.495641345,-0.200233055,8.635578584,-1.273202449,6.101281269,0.544825417,0.577844311,0.330601093,23.37,3,23
-0.0229,0.088912694,0.478025286,0.949335957,0.025990411,-0.908942588,1.005440158,0.392680514,0.887358583,1.886649874,-0.0218,0.0704,-0.1233,0.901866346,-1.445373647,0.029386591,0.0011,-0.059682043,0.83669454,0.736842105,0.466784245,0.493249918,0.388760585,0.0126,0.0269,0.438273788,0.279129321,0.51691475,-0.033743974,1.13462669,0.920731707,0.0326,0.38647343,0.665788607,-0.0432,0.586956522,0.390555829,3.292723082,-0.198027613,-1.344513471,-0.0361,-0.056978568,0.817019183,0.550909985,0.658436214,-0.1094,0.233926129,0.573153899,0.100703844,-0.254699442,-0.0865,-0.1239,-0.081,6.675567423,-1.399692393,0.622498275,0.0139,0.273982057,-0.0372,0.041269841,-0.004,0.674292595,0.83037694,-0.0143,-0.1336,0.516908213,0.272309108,0.697722567,5.18134715,0.1498,4.945598417,-0.0321,0.776165803,0.620842572,-0.1004,0.880658436,-0.0203,0.546921304,3.450655625,0.701518288,-0.101,0.392895587,0.303636364,0.1701,0.942904656,1.069844789,0.841246291,0.747663551,0.740850643,1.047964113,0.892185955,0.976484421,1.161950632,-1.932161022,0.669410603,0.553907023,0.2898,0.151515152,-0.0907,0.3037,0.635495555,-1.051765835,-1.212873654,0.1136,0.261442213,0.092671108,-0.0163,0.0794,0.440133038,0.289565493,0.821463897,0.594007244,-1.859076019,-0.23266695,0.665976536,0.368784985,-1.440467947,0.1661,0.28501827,0.1804,0.112,0.500570776,0.2022,0.2033,-0.0103,-0.0332,-0.0378,0.0229,-0.1015,0.531141406,12.59445844,-0.0876,-0.0867,-0.0541,5.543237251,4.918839154,0.193,0.287779238,0.40837337,5.878894768,-1.299890299,0.0027127,1.410579345,0.954500495,2.430730479,-0.175420807,8.928571429,-1.282659119,6.020469597,0.560092196,0.580310881,0.30942623,22.44,3,22
-0.0182,0.070354197,0.451472192,0.990933817,0.004553734,-0.924240331,0.996386631,0.37398374,0.917497733,1.968599034,-0.019,0.0802,-0.1273,0.888767721,-1.523474088,0.027411168,-0.0008,-0.043026005,0.868540345,0.738893926,0.432150313,0.494388838,0.419354839,0.0162,0.0352,0.454185893,0.443021767,0.606224628,-0.03847981,1.14091858,0.906126482,0.0406,0.391746032,0.671519563,-0.0556,0.608253968,0.375339982,3.033060358,-0.198255497,-1.441359392,-0.038,-0.044832468,0.831368994,0.5593835,0.644050104,-0.1126,0.242480049,0.582222222,0.092079208,-0.239240744,-0.0944,-0.1378,-0.0952,6.134969325,-1.514348813,0.642539683,0.0147,0.262857143,-0.0372,0.049248315,-0.0082,0.672846238,0.805335968,-0.019,-0.1381,0.517460317,0.303587856,0.702857143,4.574565416,0.163,4.516711834,-0.0298,0.745654163,0.609683794,-0.1091,0.850730689,-0.0286,0.55626327,3.174603175,0.70031746,-0.1196,0.515608181,0.408484848,0.1916,0.946640316,1.080039526,0.865401987,0.757055215,0.736224029,1.046666667,0.914182475,0.957202505,1.191930207,-2.075200911,0.669093115,0.55736224,0.315,0.150156413,-0.1088,0.3297,0.663026994,-1.100491563,-1.269337733,0.1358,0.251137398,0.107827039,-0.0204,0.0828,0.409090909,0.28255814,0.82836495,0.613891416,-1.993264972,-0.217626595,0.693968254,0.374279648,-1.52713167,0.1834,0.401948843,0.2024,0.1234,0.574771689,0.2214,0.2206,-0.0108,-0.029,-0.0396,0.027,-0.1083,0.598503074,12.07729469,-0.0936,-0.1006,-0.06,4.940711462,4.533091568,0.2186,0.432325887,0.527110501,5.219206681,-1.393525273,-0.001809955,1.490338164,0.987353207,2.640096618,-0.176250934,8.103727715,-1.35758769,5.452562704,0.581134365,0.564501372,0.456284153,24.68,3,25
-0.0247,0.077303038,0.444137168,0.954607978,0.023223082,-0.913004832,1.011595547,0.37244898,0.886749198,1.96014944,-0.0222,0.0771,-0.1273,0.870575221,-1.512071621,0.017359285,0.0025,-0.060024301,0.85648785,0.721687299,0.42987152,0.490801372,0.41322616,0.0148,0.0274,0.461796247,0.376440461,0.568335589,-0.03685259,1.114561028,0.934850052,0.0429,0.393233323,0.672279389,-0.0508,0.596233642,0.368179734,3.118178983,-0.190423163,-1.401456194,-0.0348,-0.054278729,0.828977533,0.564878496,0.659528908,-0.1199,0.221730891,0.577082668,0.093507145,-0.247617195,-0.0952,-0.1378,-0.085,6.353240152,-1.467309931,0.617299713,0.0074,0.256303862,-0.0373,0.033671833,-0.006,0.681415929,0.813857291,-0.0126,-0.1339,0.502393872,0.280588776,0.688158315,4.803073967,0.1574,4.638218924,-0.0288,0.756003842,0.637021717,-0.1026,0.84261242,-0.0294,0.56376676,3.191828918,0.696137887,-0.1131,0.513455328,0.393333333,0.1868,0.965873837,1.076525336,0.866419295,0.782719187,0.730055659,1.023619534,0.89703154,0.967880086,1.151548673,-2.024697093,0.680074836,0.571428571,0.3133,0.161651132,-0.1065,0.3207,0.649204864,-1.099639075,-1.245337345,0.1279,0.250389772,0.102622577,-0.0234,0.0803,0.415201655,0.278054498,0.838589981,0.603055815,-1.983971081,-0.236629169,0.664538781,0.384159651,-1.500710038,0.1808,0.366626066,0.1934,0.1232,0.549086758,0.2156,0.2181,-0.0066,-0.0313,-0.0342,0.0214,-0.1051,0.593958835,12.45330012,-0.0977,-0.1005,-0.0576,5.170630817,4.585052728,0.2082,0.373193167,0.509265614,5.353319058,-1.37245163,0.005764353,1.534246575,0.96567718,2.592777086,-0.179149417,8.116883117,-1.346254552,5.530973451,0.582475834,0.591738713,0.423497268,22.25,3,22
-0.017,0.064806055,0.457217848,1.000444247,-0.000222074,-0.943412385,0.992942214,0.384208205,0.92447801,1.933409874,-0.0186,0.0813,-0.1112,0.883989501,-1.544104635,0.025628388,-0.0016,-0.039242844,0.878276322,0.74811195,0.440566515,0.527403696,0.409891599,0.0171,0.0347,0.442024343,0.485275288,0.642760487,-0.039464574,1.139099646,0.915425276,0.0429,0.427772294,0.709990604,-0.0568,0.650542942,0.386939138,3.131850924,-0.173034533,-1.466860856,-0.0362,-0.042778289,0.846290538,0.577521102,0.657561963,-0.0958,0.230996747,0.626850938,0.083253128,-0.210845658,-0.0788,-0.138,-0.0952,5.93824228,-1.544564675,0.684764725,0.0154,0.286607437,-0.0346,0.044154541,-0.0072,0.682414698,0.809226333,-0.0176,-0.1216,0.554129648,0.343146274,0.745969069,4.440497336,0.1684,4.411116012,-0.029,0.747779751,0.624699664,-0.0942,0.85179565,-0.0293,0.596617601,3.290556104,0.740704179,-0.121,0.586652314,0.435757576,0.1977,0.950024027,1.082172033,0.872077636,0.771971496,0.742831936,1.050674564,0.917953242,0.963581184,1.182152231,-2.016937916,0.704979643,0.573445082,0.3039,0.144091487,-0.1106,0.3193,0.705292828,-1.128596013,-1.292560941,0.1381,0.272784215,0.105444887,-0.0221,0.0871,0.418548775,0.267811884,0.8403176,0.651738177,-1.933228978,-0.187109375,0.741033235,0.40714062,-1.551473677,0.1905,0.434226553,0.2081,0.13,0.545091324,0.2267,0.2251,-0.0104,-0.0274,-0.0384,0.0275,-0.0926,0.568831863,11.48105626,-0.0772,-0.1034,-0.0605,4.805382028,4.442470013,0.2252,0.46977661,0.575840769,5.058168943,-1.420468002,-0.00354139,1.492537313,0.993383326,2.585533869,-0.148960302,7.692307692,-1.388686334,5.249343832,0.619166928,0.577264654,0.49795082,23,3,23
-0.0169,0.065724382,0.460063898,1.030061892,-0.014808362,-0.940303641,0.992540588,0.379113646,0.925287356,1.976851852,-0.0186,0.0844,-0.1116,0.909478168,-1.549168919,0.026987242,-0.0017,-0.03880597,0.876657825,0.755083996,0.43570348,0.532253038,0.415623943,0.0237,0.0452,0.447216891,0.535211268,0.658998647,-0.053583541,1.174987393,0.897276636,0.0436,0.422626788,0.71019009,-0.0622,0.644668401,0.381962865,3.116235587,-0.173094498,-1.472253675,-0.0401,-0.042543458,0.830238727,0.574712644,0.655572365,-0.0983,0.233716475,0.61053316,0.092753623,-0.210486609,-0.0814,-0.1398,-0.103,5.854800937,-1.580667603,0.680429129,0.0133,0.280884265,-0.0384,0.054142533,-0.0105,0.692225772,0.816053512,-0.0215,-0.1226,0.55526658,0.336706532,0.740897269,4.291845494,0.1708,4.387889425,-0.0296,0.73304721,0.621118012,-0.0947,0.86132123,-0.0275,0.585229043,3.250975293,0.735370611,-0.1229,0.586652314,0.442424242,0.1983,0.94744386,1.113234591,0.870118473,0.761124122,0.749451514,1.043237971,0.918385257,0.947049924,1.240681576,-2.025807643,0.70489249,0.570425625,0.3076,0.139546599,-0.1119,0.3209,0.726082892,-1.128596013,-1.302910998,0.1466,0.269242755,0.101289134,-0.017,0.0864,0.412804587,0.270072993,0.824045634,0.652228108,-1.953072859,-0.19017218,0.757477243,0.405110626,-1.557012323,0.1878,0.441534714,0.2093,0.13,0.549657534,0.2279,0.2262,-0.011,-0.0279,-0.0408,0.0347,-0.093,0.578722267,11.57407407,-0.0797,-0.1014,-0.0578,4.777830865,4.42086649,0.233,0.477660972,0.55730954,5.042864347,-1.423128398,-0.003743669,1.50462963,1.022378236,2.696759259,-0.15249157,7.692307692,-1.376833162,5.324813632,0.617949517,0.557939914,0.50204918,22.63,3,23
-0.0196,0.072926597,0.448553055,0.984451355,0.007835236,-0.928268478,1.007158837,0.374496644,0.912927588,2.004778973,-0.018,0.0841,-0.1149,0.899249732,-1.544104635,0.0275,0.0016,-0.045517882,0.864060418,0.745446468,0.43033419,0.52372035,0.421161826,0.0161,0.035,0.457901554,0.462227913,0.638700947,-0.03769609,1.13933162,0.908029197,0.0445,0.419914838,0.697565543,-0.0538,0.637078284,0.37183474,3.121098627,-0.174702108,-1.455205485,-0.0369,-0.041958042,0.828964904,0.569524656,0.659125964,-0.0998,0.23164519,0.611202096,0.093514695,-0.218482601,-0.0802,-0.1414,-0.0934,5.959475566,-1.528046739,0.673108418,0.0151,0.274156567,-0.0385,0.048201989,-0.0079,0.687031083,0.816545012,-0.0189,-0.1259,0.549623321,0.311867525,0.73206682,4.512635379,0.1678,4.474272931,-0.029,0.757220217,0.623844282,-0.0953,0.862724936,-0.0267,0.582397004,3.275466754,0.737307566,-0.1218,0.567276642,0.435757576,0.1945,0.946472019,1.078345499,0.870246085,0.764004768,0.750782998,1.049459548,0.919463087,0.959383033,1.187566988,-2.023032252,0.702559301,0.57360179,0.3053,0.145838636,-0.1108,0.3204,0.691635456,-1.12093552,-1.289976295,0.1379,0.261235955,0.10099116,-0.0188,0.0837,0.40729927,0.274271158,0.834899329,0.641385768,-1.940718066,-0.195379796,0.725843433,0.400124844,-1.536753443,0.1866,0.414738124,0.2055,0.1282,0.548230594,0.2235,0.2251,-0.011,-0.0306,-0.0396,0.0271,-0.0969,0.572574178,11.9474313,-0.0818,-0.1029,-0.0584,4.866180049,4.442470013,0.2216,0.452693824,0.549073439,5.141388175,-1.406310746,0.003566652,1.531660693,0.991498881,2.647550777,-0.151206637,7.800312012,-1.371575867,5.359056806,0.607053683,0.578519856,0.476092896,20.57,3,21
-0.0222,0.077463023,0.465076661,0.976268032,0.012008477,-0.920203539,1.006557377,0.383606557,0.896696138,1.946275946,-0.0208,0.0775,-0.1195,0.905167518,-1.497535989,0.023095301,0.0014,-0.054465162,0.856212192,0.741740344,0.445108696,0.510570147,0.403495994,0.0171,0.0337,0.448113208,0.386683739,0.581867388,-0.042484472,1.140217391,0.913855734,0.0431,0.418060201,0.683856502,-0.0504,0.615384615,0.381107492,3.203074952,-0.184594954,-1.398370061,-0.0374,-0.051206302,0.819450907,0.581665891,0.679347826,-0.1063,0.213094114,0.588963211,0.099232737,-0.236680531,-0.0841,-0.133,-0.0848,6.273525721,-1.474503223,0.644481605,0.0132,0.273913043,-0.0388,0.045010846,-0.0079,0.709823964,0.827192527,-0.0166,-0.1282,0.533110368,0.295308188,0.714046823,4.766444233,0.1594,4.683840749,-0.0295,0.759771211,0.6486767,-0.0973,0.866304348,-0.0246,0.564061499,3.344481605,0.718729097,-0.1108,0.532831001,0.373939394,0.184,0.954852102,1.088738972,0.861826698,0.784190715,0.746604215,1.044147157,0.902576112,0.957065217,1.191368541,-1.977976806,0.688340807,0.585480094,0.299,0.148276783,-0.1021,0.3122,0.672005125,-1.107309365,-1.253900126,0.1279,0.262331839,0.094575405,-0.0167,0.0819,0.425012974,0.264489556,0.824824356,0.617232543,-1.907200172,-0.216188733,0.701672241,0.400384369,-1.491197193,0.1761,0.353836784,0.1927,0.125,0.524828767,0.2135,0.2149,-0.0087,-0.0309,-0.0344,0.0258,-0.0987,0.555733761,12.21001221,-0.0855,-0.0942,-0.0511,5.189413596,4.653327129,0.2098,0.368593955,0.47700755,5.434782609,-1.360207077,0.003267974,1.526251526,0.982669789,2.561660562,-0.163650516,8,-1.325836797,5.678591709,0.589365791,0.595805529,0.404371585,23.56,3,24
-0.0233,0.085619678,0.438370847,0.965577342,0.017512747,-0.919754462,1.018189885,0.362910382,0.898474946,2.041564792,-0.0192,0.0852,-0.1157,0.894962487,-1.564413204,0.032290363,0.0041,-0.053477163,0.842265795,0.727668845,0.42317641,0.518794657,0.431944444,0.0154,0.035,0.474461934,0.462227913,0.633288227,-0.03599813,1.146404553,0.904946654,0.0478,0.422012374,0.700217459,-0.0546,0.629436666,0.356427015,3.106554831,-0.167573449,-1.4583396,-0.0388,-0.044485635,0.813071895,0.564705882,0.670460424,-0.1009,0.228111971,0.607619668,0.103100216,-0.219087294,-0.0776,-0.1477,-0.092,5.988023952,-1.528046739,0.671442527,0.0148,0.266362748,-0.0429,0.049898167,-0.0067,0.694533762,0.809893307,-0.0196,-0.1286,0.543796809,0.294388224,0.733962879,4.512635379,0.167,4.436557232,-0.0321,0.753610108,0.628516004,-0.0924,0.863942059,-0.0263,0.579683131,3.256268317,0.747313579,-0.1244,0.582346609,0.462424242,0.1933,0.937439379,1.074684772,0.857586513,0.776047904,0.740905058,1.048192771,0.914818101,0.965338852,1.187566988,-2.031368294,0.712954334,0.574977817,0.3071,0.157629256,-0.1115,0.3219,0.68841255,-1.126893888,-1.286531829,0.1398,0.254116185,0.105037513,-0.0196,0.0818,0.396702231,0.278195489,0.827861579,0.640571606,-1.950381577,-0.196571206,0.721589059,0.402609506,-1.545484963,0.1866,0.426309379,0.2062,0.1296,0.552511416,0.2254,0.2295,-0.0129,-0.0362,-0.0374,0.0283,-0.0965,0.577385726,12.22493888,-0.0817,-0.1048,-0.057,4.849660524,4.357298475,0.2216,0.457293035,0.549073439,5.173305742,-1.401015169,0.00901297,1.584352078,0.983141083,2.709046455,-0.144614238,7.716049383,-1.371575867,5.359056806,0.600497049,0.584837545,0.467896175,24.87,3,25
